run_no,time_s,rss,vms_kb,pfaults,pageins,cpu_pct,uss,swap
1,8.581642150878906,3518009344,6980911104,None,None,115.3,3491799040,0
1,8.712372303009033,4094726144,6980911104,None,None,99.5,4070612992,0
1,8.828032493591309,3450765312,6108966912,None,None,112.3,3442446336,0
1,8.958823442459106,3862986752,7117803520,None,None,99.4,3836891136,0
1,9.089845418930054,4443897856,7117803520,None,None,99.2,4417802240,0
1,9.208277940750122,3544195072,6218076160,None,None,101.4,3536736256,0
1,9.355048656463623,4196483072,7254106112,None,None,102.2,4172394496,0
1,9.471999883651733,3573538816,6245269504,None,None,94.0,3564302336,0
1,9.60283613204956,4143857664,7285698560,None,None,99.4,4117835776,0
1,9.720682621002197,3577880576,6249668608,None,None,93.3,3570696192,0
1,9.851633548736572,3819167744,7396659200,None,None,114.6,3793063936,0
1,9.991715431213379,4404273152,7396659200,None,None,98.9,4378169344,0
1,10.108773708343506,3721388032,6507225088,None,None,127.2,3713015808,0
1,10.225028038024902,3761627136,6507225088,None,None,103.2,3752861696,0
1,10.357009410858154,4344410112,7683121152,None,None,98.5,4320403456,0
1,10.488681316375732,4931612672,7683121152,None,None,106.3,4907606016,0
1,10.605075120925903,3915022336,6714613760,None,None,111.7,3905630208,0
1,10.726288080215454,4045803520,7955689472,None,None,99.0,4019662848,0
